"","week","usertype","gender","events","temperature","tripduration","no.customers"
"5346",22,"Subscriber","Female","clear",55,11.9425925925926,18
"5347",22,"Subscriber","Female","clear",55.9,12.2833333333333,5
"5348",22,"Subscriber","Female","clear",57,12.4694444444444,30
"5349",22,"Subscriber","Female","clear",57.2,11.2666666666667,2
"5350",22,"Subscriber","Female","clear",57.9,6.975,2
"5351",22,"Subscriber","Female","clear",59,9.106,25
"5352",22,"Subscriber","Female","clear",60.1,14.0955555555556,60
"5353",22,"Subscriber","Female","clear",60.8,13.0653333333333,25
"5354",22,"Subscriber","Female","clear",61,11.9777777777778,63
"5355",22,"Subscriber","Female","clear",62.1,11.580637254902,136
"5356",22,"Subscriber","Female","clear",62.6,12.2063926940639,73
"5357",22,"Subscriber","Female","clear",63,14.1021296296296,180
"5358",22,"Subscriber","Female","clear",64.9,14.713711001642,203
"5359",22,"Subscriber","Female","clear",66,12.7833333333333,64
"5360",22,"Subscriber","Female","clear",66.9,13.3808994708995,315
"5361",22,"Subscriber","Female","clear",69.1,14.4365811965812,195
"5362",22,"Subscriber","Female","clear",70,14.8315315315315,222
"5363",22,"Subscriber","Female","clear",71.1,12.9172153635117,243
"5364",22,"Subscriber","Female","clear",72,13.5578137988362,401
"5365",22,"Subscriber","Female","clear",75,14.8098870056497,59
"5366",22,"Subscriber","Female","clear",78.1,14.2161314984709,218
"5367",22,"Subscriber","Female","clear",79,13.7865656565657,165
"5368",22,"Subscriber","Female","cloudy",44.1,5.12222222222222,3
"5369",22,"Subscriber","Female","cloudy",45,12.5911111111111,15
"5370",22,"Subscriber","Female","cloudy",46,9.62407407407407,18
"5371",22,"Subscriber","Female","cloudy",46.9,11.0676666666667,50
"5372",22,"Subscriber","Female","cloudy",48,9.67179487179487,13
"5373",22,"Subscriber","Female","cloudy",48.9,9.65416666666667,24
"5374",22,"Subscriber","Female","cloudy",50,11.1506802721088,147
"5375",22,"Subscriber","Female","cloudy",51.1,11.3049878345499,137
"5376",22,"Subscriber","Female","cloudy",52,11.3315573770492,122
"5377",22,"Subscriber","Female","cloudy",53.1,11.0414772727273,264
"5378",22,"Subscriber","Female","cloudy",54,11.4142180094787,211
"5379",22,"Subscriber","Female","cloudy",55,10.6833333333333,64
"5380",22,"Subscriber","Female","cloudy",55.9,11.7037240537241,273
"5381",22,"Subscriber","Female","cloudy",57,12.4473137973138,273
"5382",22,"Subscriber","Female","cloudy",57.9,11.4332916666667,400
"5383",22,"Subscriber","Female","cloudy",59,12.3910256410256,208
"5384",22,"Subscriber","Female","cloudy",60.1,12.751797752809,890
"5385",22,"Subscriber","Female","cloudy",60.8,13.2077898550725,184
"5386",22,"Subscriber","Female","cloudy",61,12.8708259587021,565
"5387",22,"Subscriber","Female","cloudy",62.1,13.9913593637021,461
"5388",22,"Subscriber","Female","cloudy",63,12.7136034255599,1012
"5389",22,"Subscriber","Female","cloudy",64,12.9696557971014,1104
"5390",22,"Subscriber","Female","cloudy",64.4,12.5929230769231,325
"5391",22,"Subscriber","Female","cloudy",64.9,12.4932398753894,535
"5392",22,"Subscriber","Female","cloudy",66,13.356674427629,1718
"5393",22,"Subscriber","Female","cloudy",66.9,13.107602663707,1802
"5394",22,"Subscriber","Female","cloudy",68,13.22,1400
"5395",22,"Subscriber","Female","cloudy",69.1,13.4702881619938,1712
"5396",22,"Subscriber","Female","cloudy",69.8,13.4826271186441,236
"5397",22,"Subscriber","Female","cloudy",70,13.5046257651642,2396
"5398",22,"Subscriber","Female","cloudy",71.1,13.8376289941564,2681
"5399",22,"Subscriber","Female","cloudy",71.6,12.2812714776632,97
"5400",22,"Subscriber","Female","cloudy",72,13.8988893168978,2596
"5401",22,"Subscriber","Female","cloudy",73,14.0996243671403,4082
"5402",22,"Subscriber","Female","cloudy",73.4,14.7541666666667,544
"5403",22,"Subscriber","Female","cloudy",73.9,14.1631471972614,1558
"5404",22,"Subscriber","Female","cloudy",75,14.2375191570881,3480
"5405",22,"Subscriber","Female","cloudy",75.2,11.5484126984127,42
"5406",22,"Subscriber","Female","cloudy",75.9,14.5931799439222,2021
"5407",22,"Subscriber","Female","cloudy",77,14.3837301587302,4116
"5408",22,"Subscriber","Female","cloudy",78.1,14.2998340354909,2611
"5409",22,"Subscriber","Female","cloudy",78.8,14.9091358024691,135
"5410",22,"Subscriber","Female","cloudy",79,14.3797984425103,2183
"5411",22,"Subscriber","Female","cloudy",80.1,14.6564503889205,1757
"5412",22,"Subscriber","Female","cloudy",81,13.9149628658803,2289
"5413",22,"Subscriber","Female","cloudy",82,14.5161522633745,2268
"5414",22,"Subscriber","Female","cloudy",82.9,15.1127947737412,2092
"5415",22,"Subscriber","Female","cloudy",84,14.8594659391534,2016
"5416",22,"Subscriber","Female","cloudy",84.2,16.645303030303,110
"5417",22,"Subscriber","Female","cloudy",84.9,14.3579917381633,1049
"5418",22,"Subscriber","Female","cloudy",86,15.5669398907104,854
"5419",22,"Subscriber","Female","cloudy",87.1,16.3249349973999,641
"5420",22,"Subscriber","Female","cloudy",87.8,15.2465753424658,146
"5421",22,"Subscriber","Female","cloudy",88,15.1530780780781,888
"5422",22,"Subscriber","Female","cloudy",89.1,14.7448924731183,248
"5423",22,"Subscriber","Female","cloudy",91,15.1276560788609,913
"5424",22,"Subscriber","Female","rain or snow",42.1,6.56666666666667,1
"5425",22,"Subscriber","Female","rain or snow",43,3.26666666666667,1
"5426",22,"Subscriber","Female","rain or snow",44.1,12.9928571428571,7
"5427",22,"Subscriber","Female","rain or snow",45,7.66666666666667,7
"5428",22,"Subscriber","Female","rain or snow",46,12.8375,12
"5429",22,"Subscriber","Female","rain or snow",46.9,14.4555555555556,12
"5430",22,"Subscriber","Female","rain or snow",48,10.1615942028986,23
"5431",22,"Subscriber","Female","rain or snow",48.9,10.0571428571429,28
"5432",22,"Subscriber","Female","rain or snow",50,12.0952380952381,42
"5433",22,"Subscriber","Female","rain or snow",54,12.1259259259259,27
"5434",22,"Subscriber","Female","rain or snow",64,12.0125,84
"5435",22,"Subscriber","Female","rain or snow",64.9,11.9959207459207,143
"5436",22,"Subscriber","Female","rain or snow",66,10.9432592592593,225
"5437",22,"Subscriber","Female","rain or snow",66.2,13.7803357314149,139
"5438",22,"Subscriber","Female","rain or snow",66.9,13.3386586452763,748
"5439",22,"Subscriber","Female","rain or snow",68,11.3961174242424,176
"5440",22,"Subscriber","Female","rain or snow",69.1,12.3122584541063,276
"5441",22,"Subscriber","Female","rain or snow",70,13.5692960135708,393
"5442",22,"Subscriber","Female","rain or snow",71.1,9.71162790697674,43
"5443",22,"Subscriber","Female","rain or snow",73.9,11.6086111111111,60
"5444",22,"Subscriber","Female","rain or snow",77,13.0589219330855,269
"5445",22,"Subscriber","Female","tstorms",73.9,10.7501488095238,112
"5446",22,"Subscriber","Female","tstorms",80.1,13.194298245614,76
"5447",22,"Subscriber","Female","tstorms",86,15.08359375,128
"5448",22,"Subscriber","Male","clear",51.1,9.93725490196078,17
"5449",22,"Subscriber","Male","clear",53.1,9.32023809523809,14
"5450",22,"Subscriber","Male","clear",54,10.6393939393939,77
"5451",22,"Subscriber","Male","clear",55,11.2178082191781,73
"5452",22,"Subscriber","Male","clear",55.9,10.5,47
"5453",22,"Subscriber","Male","clear",57,9.15466666666667,125
"5454",22,"Subscriber","Male","clear",57.2,8.79824561403509,19
"5455",22,"Subscriber","Male","clear",57.9,12.2982142857143,28
"5456",22,"Subscriber","Male","clear",59,11.7514444444444,150
"5457",22,"Subscriber","Male","clear",60.1,11.1046754675468,303
"5458",22,"Subscriber","Male","clear",60.8,11.0513157894737,114
"5459",22,"Subscriber","Male","clear",61,12.1215648854962,262
"5460",22,"Subscriber","Male","clear",62.1,11.8143518518519,360
"5461",22,"Subscriber","Male","clear",62.6,11.1857997010463,223
"5462",22,"Subscriber","Male","clear",63,11.64312,625
"5463",22,"Subscriber","Male","clear",64.9,12.3601536406146,499
"5464",22,"Subscriber","Male","clear",66,11.980701754386,209
"5465",22,"Subscriber","Male","clear",66.9,11.8333534136546,830
"5466",22,"Subscriber","Male","clear",69.1,12.7078610603291,547
"5467",22,"Subscriber","Male","clear",70,12.3084219858156,564
"5468",22,"Subscriber","Male","clear",71.1,12.0667958656331,645
"5469",22,"Subscriber","Male","clear",72,12.2713181685623,1143
"5470",22,"Subscriber","Male","clear",75,10.8391358024691,135
"5471",22,"Subscriber","Male","clear",78.1,11.3537012987013,770
"5472",22,"Subscriber","Male","clear",79,11.6748140635565,493
"5473",22,"Subscriber","Male","cloudy",44.1,7.51066666666667,25
"5474",22,"Subscriber","Male","cloudy",45,8.85318352059925,89
"5475",22,"Subscriber","Male","cloudy",46,9.16159420289855,23
"5476",22,"Subscriber","Male","cloudy",46.9,8.3926116838488,97
"5477",22,"Subscriber","Male","cloudy",48,11.0268361581921,59
"5478",22,"Subscriber","Male","cloudy",48.9,9.84050632911392,79
"5479",22,"Subscriber","Male","cloudy",50,9.56455748552523,403
"5480",22,"Subscriber","Male","cloudy",51.1,10.4105970149254,335
"5481",22,"Subscriber","Male","cloudy",52,10.341551882461,363
"5482",22,"Subscriber","Male","cloudy",53.1,10.3380870561283,582
"5483",22,"Subscriber","Male","cloudy",54,11.0290743895514,587
"5484",22,"Subscriber","Male","cloudy",55,10.8704678362573,171
"5485",22,"Subscriber","Male","cloudy",55.9,10.3702477739063,861
"5486",22,"Subscriber","Male","cloudy",57,10.4732897384306,994
"5487",22,"Subscriber","Male","cloudy",57.9,10.6121904761905,1400
"5488",22,"Subscriber","Male","cloudy",59,10.486491507431,628
"5489",22,"Subscriber","Male","cloudy",60.1,11.0289057002111,2842
"5490",22,"Subscriber","Male","cloudy",60.8,11.2574171029668,573
"5491",22,"Subscriber","Male","cloudy",61,10.8142099056604,1696
"5492",22,"Subscriber","Male","cloudy",62.1,11.500805931657,1551
"5493",22,"Subscriber","Male","cloudy",63,11.2925943396226,3180
"5494",22,"Subscriber","Male","cloudy",64,11.1626308126308,3663
"5495",22,"Subscriber","Male","cloudy",64.4,11.2150336700337,990
"5496",22,"Subscriber","Male","cloudy",64.9,11.6857279084552,1573
"5497",22,"Subscriber","Male","cloudy",66,11.388728212986,5221
"5498",22,"Subscriber","Male","cloudy",66.2,11.6166666666667,1
"5499",22,"Subscriber","Male","cloudy",66.9,11.2361631718934,5389
"5500",22,"Subscriber","Male","cloudy",68,11.2554319215123,4179
"5501",22,"Subscriber","Male","cloudy",69.1,11.4621831982504,5182
"5502",22,"Subscriber","Male","cloudy",69.8,11.1451650395165,717
"5503",22,"Subscriber","Male","cloudy",70,11.7799198475422,5947
"5504",22,"Subscriber","Male","cloudy",71.1,11.7309405730756,7864
"5505",22,"Subscriber","Male","cloudy",71.6,10.3538049303323,311
"5506",22,"Subscriber","Male","cloudy",72,11.909899032198,7164
"5507",22,"Subscriber","Male","cloudy",73,12.2085635116115,11368
"5508",22,"Subscriber","Male","cloudy",73.4,12.1411256643888,1756
"5509",22,"Subscriber","Male","cloudy",73.9,12.3139243391067,4388
"5510",22,"Subscriber","Male","cloudy",75,12.3739893857272,8856
"5511",22,"Subscriber","Male","cloudy",75.2,10.0921768707483,98
"5512",22,"Subscriber","Male","cloudy",75.9,12.3578112286412,4916
"5513",22,"Subscriber","Male","cloudy",77,12.5069709905889,10307
"5514",22,"Subscriber","Male","cloudy",78.1,12.2378748733536,6580
"5515",22,"Subscriber","Male","cloudy",78.8,12.5959624413146,355
"5516",22,"Subscriber","Male","cloudy",79,12.4857260290059,5677
"5517",22,"Subscriber","Male","cloudy",80.1,12.743490951547,4568
"5518",22,"Subscriber","Male","cloudy",81,11.9596717760746,6002
"5519",22,"Subscriber","Male","cloudy",82,12.1430332536158,5854
"5520",22,"Subscriber","Male","cloudy",82.9,13.2369600913829,4669
"5521",22,"Subscriber","Male","cloudy",84,12.7833371577176,4358
"5522",22,"Subscriber","Male","cloudy",84.2,15.112037037037,270
"5523",22,"Subscriber","Male","cloudy",84.9,12.5053532577579,2911
"5524",22,"Subscriber","Male","cloudy",86,14.3421057655594,1746
"5525",22,"Subscriber","Male","cloudy",87.1,14.2538922919857,1306
"5526",22,"Subscriber","Male","cloudy",87.8,14.3926713947991,282
"5527",22,"Subscriber","Male","cloudy",88,13.4561070686071,1924
"5528",22,"Subscriber","Male","cloudy",89.1,14.2623263888889,480
"5529",22,"Subscriber","Male","cloudy",91,13.8196611909651,1948
"5530",22,"Subscriber","Male","rain or snow",42.1,9.62037037037037,9
"5531",22,"Subscriber","Male","rain or snow",43,8.50320512820513,26
"5532",22,"Subscriber","Male","rain or snow",44.1,8.73630952380952,28
"5533",22,"Subscriber","Male","rain or snow",45,8.11388888888889,18
"5534",22,"Subscriber","Male","rain or snow",46,7.72521367521368,39
"5535",22,"Subscriber","Male","rain or snow",46.9,8.3584388185654,79
"5536",22,"Subscriber","Male","rain or snow",48,8.03514492753623,92
"5537",22,"Subscriber","Male","rain or snow",48.9,9.16947565543071,89
"5538",22,"Subscriber","Male","rain or snow",50,8.92904761904762,140
"5539",22,"Subscriber","Male","rain or snow",54,10.0809523809524,70
"5540",22,"Subscriber","Male","rain or snow",63,17.5666666666667,1
"5541",22,"Subscriber","Male","rain or snow",64,9.5202216066482,361
"5542",22,"Subscriber","Male","rain or snow",64.9,10.3226861517049,479
"5543",22,"Subscriber","Male","rain or snow",66,10.1233561383504,877
"5544",22,"Subscriber","Male","rain or snow",66.2,10.8006111111111,300
"5545",22,"Subscriber","Male","rain or snow",66.9,11.6525360173673,1689
"5546",22,"Subscriber","Male","rain or snow",68,10.1177659574468,470
"5547",22,"Subscriber","Male","rain or snow",69.1,10.5117389399912,761
"5548",22,"Subscriber","Male","rain or snow",70,12.5038861788618,1025
"5549",22,"Subscriber","Male","rain or snow",71.1,8.81957494407159,149
"5550",22,"Subscriber","Male","rain or snow",73.9,9.56319444444444,192
"5551",22,"Subscriber","Male","rain or snow",77,12.0405051622419,904
"5552",22,"Subscriber","Male","tstorms",73.9,10.2873563218391,348
"5553",22,"Subscriber","Male","tstorms",80.1,11.6931677018634,161
"5554",22,"Subscriber","Male","tstorms",86,13.4343715846995,305
"5555",23,"Customer","Female","clear",79,15,1
"5556",23,"Customer","Female","clear",82,9.28333333333333,2
"5557",23,"Customer","Female","cloudy",70,25.2166666666667,1
"5558",23,"Customer","Female","cloudy",73,15.0333333333333,1
"5559",23,"Customer","Female","cloudy",73.9,21.4833333333333,1
"5560",23,"Customer","Female","cloudy",75,16.0583333333333,2
"5561",23,"Customer","Female","cloudy",80.1,26.9333333333333,1
"5562",23,"Customer","Female","cloudy",89.1,21.7166666666667,2
"5563",23,"Customer","Male","clear",64.9,13.8833333333333,1
"5564",23,"Customer","Male","clear",66.9,20.3083333333333,2
"5565",23,"Customer","Male","clear",68,13.1583333333333,2
"5566",23,"Customer","Male","clear",73,5.26666666666667,1
"5567",23,"Customer","Male","cloudy",54,7.93333333333333,3
"5568",23,"Customer","Male","cloudy",57,15.1833333333333,1
"5569",23,"Customer","Male","cloudy",60.1,15.7833333333333,1
"5570",23,"Customer","Male","cloudy",68,5.55555555555556,3
"5571",23,"Customer","Male","cloudy",69.1,5.26666666666667,1
"5572",23,"Customer","Male","cloudy",71.1,18.5458333333333,4
"5573",23,"Customer","Male","cloudy",72,4.125,2
"5574",23,"Customer","Male","cloudy",73,3.98333333333333,2
"5575",23,"Customer","Male","cloudy",73.9,8.10416666666667,4
"5576",23,"Customer","Male","cloudy",75,16.7958333333333,4
"5577",23,"Customer","Male","cloudy",77,4.16666666666667,1
"5578",23,"Customer","Male","cloudy",78.1,18.3555555555556,3
"5579",23,"Customer","Male","cloudy",79,4.98333333333333,1
"5580",23,"Customer","Male","cloudy",80.1,3.9,1
"5581",23,"Customer","Male","cloudy",81,9.34444444444444,3
"5582",23,"Customer","Male","cloudy",82,12.7833333333333,1
"5583",23,"Customer","Male","cloudy",82.9,2.28333333333333,1
"5584",23,"Customer","Male","cloudy",84,2.01666666666667,1
"5585",23,"Dependent","Male","cloudy",57.9,7.725,2
"5586",23,"Dependent","Male","cloudy",59,10.4833333333333,1
"5587",23,"Subscriber","Female","clear",45,9.1,1
"5588",23,"Subscriber","Female","clear",46,5.325,2
"5589",23,"Subscriber","Female","clear",46.9,10.3166666666667,8
"5590",23,"Subscriber","Female","clear",52,10.9416666666667,2
"5591",23,"Subscriber","Female","clear",54,12.3931547619048,56
"5592",23,"Subscriber","Female","clear",55,7.59761904761905,7
"5593",23,"Subscriber","Female","clear",55.9,10.9678571428571,14
"5594",23,"Subscriber","Female","clear",57,11.3524475524476,143
"5595",23,"Subscriber","Female","clear",57.9,13.6050505050505,33
"5596",23,"Subscriber","Female","clear",59,12.4675438596491,57
"5597",23,"Subscriber","Female","clear",60.1,11.6876811594203,23
"5598",23,"Subscriber","Female","clear",61,12.28,110
"5599",23,"Subscriber","Female","clear",63,13.5314102564103,182
"5600",23,"Subscriber","Female","clear",64,12.5733830845771,134
"5601",23,"Subscriber","Female","clear",64.9,12.9808282208589,326
"5602",23,"Subscriber","Female","clear",66.9,12.8628498727735,524
"5603",23,"Subscriber","Female","clear",68,13.7235232067511,474
"5604",23,"Subscriber","Female","clear",69.1,13.5561965811966,78
"5605",23,"Subscriber","Female","clear",71.1,13.683429672447,173
"5606",23,"Subscriber","Female","clear",72,14.0546434494196,201
"5607",23,"Subscriber","Female","clear",73,13.1118778280543,442
"5608",23,"Subscriber","Female","clear",73.9,12.3072769953052,71
"5609",23,"Subscriber","Female","clear",75,14.8246621621622,296
"5610",23,"Subscriber","Female","clear",75.9,12.64140625,64
"5611",23,"Subscriber","Female","clear",77,11.7352941176471,34
"5612",23,"Subscriber","Female","clear",78.1,14.3188630490956,129
"5613",23,"Subscriber","Female","clear",79,14.2299796747967,164
"5614",23,"Subscriber","Female","clear",80.1,12.222150997151,234
"5615",23,"Subscriber","Female","clear",82,12.6012820512821,26
"5616",23,"Subscriber","Female","clear",84,13.895251396648,179
"5617",23,"Subscriber","Female","clear",90,14.4392330383481,565
"5618",23,"Subscriber","Female","cloudy",42.1,17.85,1
"5619",23,"Subscriber","Female","cloudy",45,8.92882882882883,37
"5620",23,"Subscriber","Female","cloudy",46,8.39868421052632,38
"5621",23,"Subscriber","Female","cloudy",46.4,11.5410714285714,56
"5622",23,"Subscriber","Female","cloudy",48,11.7091635916359,271
"5623",23,"Subscriber","Female","cloudy",48.9,12.6692907801418,235
"5624",23,"Subscriber","Female","cloudy",51.1,12.1059581320451,207
"5625",23,"Subscriber","Female","cloudy",52,10.9982456140351,38
"5626",23,"Subscriber","Female","cloudy",53.1,12.6165668662675,501
"5627",23,"Subscriber","Female","cloudy",54,11.1773611111111,120
"5628",23,"Subscriber","Female","cloudy",55,10.9038961038961,77
"5629",23,"Subscriber","Female","cloudy",55.9,13.0243702081051,913
"5630",23,"Subscriber","Female","cloudy",57,12.4273711943794,1708
"5631",23,"Subscriber","Female","cloudy",57.9,13.1507388092134,767
"5632",23,"Subscriber","Female","cloudy",59,12.7466709484051,1557
"5633",23,"Subscriber","Female","cloudy",60.1,12.5925201221205,1201
"5634",23,"Subscriber","Female","cloudy",61,12.6460771840543,786
"5635",23,"Subscriber","Female","cloudy",62.1,13.5239484126984,1680
"5636",23,"Subscriber","Female","cloudy",62.6,12.8123711340206,97
"5637",23,"Subscriber","Female","cloudy",63,13.111264957265,1950
"5638",23,"Subscriber","Female","cloudy",64,12.9908242950108,2305
"5639",23,"Subscriber","Female","cloudy",64.9,13.7073514154439,2249
"5640",23,"Subscriber","Female","cloudy",66,13.3892958546281,1761
"5641",23,"Subscriber","Female","cloudy",66.2,11.5424242424242,22
"5642",23,"Subscriber","Female","cloudy",66.9,13.1163704191354,3038
"5643",23,"Subscriber","Female","cloudy",68,13.957862535798,3841
"5644",23,"Subscriber","Female","cloudy",69.1,14.0288045234249,3095
"5645",23,"Subscriber","Female","cloudy",70,13.947778118296,3263
"5646",23,"Subscriber","Female","cloudy",71.1,13.5293990086741,2152
"5647",23,"Subscriber","Female","cloudy",71.6,13.2570512820513,52
"5648",23,"Subscriber","Female","cloudy",72,13.8198176156584,2248
"5649",23,"Subscriber","Female","cloudy",73,13.6616545405551,2474
"5650",23,"Subscriber","Female","cloudy",73.4,12.7088319088319,117
"5651",23,"Subscriber","Female","cloudy",73.9,13.583299983325,1999
"5652",23,"Subscriber","Female","cloudy",75,13.8767989756722,3905
"5653",23,"Subscriber","Female","cloudy",75.2,14.2806853582555,107
"5654",23,"Subscriber","Female","cloudy",75.9,13.6941035474593,1043
"5655",23,"Subscriber","Female","cloudy",77,13.9995441934205,1682
"5656",23,"Subscriber","Female","cloudy",78.1,14.0820828208282,1626
"5657",23,"Subscriber","Female","cloudy",79,13.6411447337556,1421
"5658",23,"Subscriber","Female","cloudy",80.1,14.4842990654206,4280
"5659",23,"Subscriber","Female","cloudy",80.6,15.0514314928425,163
"5660",23,"Subscriber","Female","cloudy",81,13.3495321637427,1140
"5661",23,"Subscriber","Female","cloudy",82,14.5913712306438,1636
"5662",23,"Subscriber","Female","cloudy",82.9,14.3055411255411,770
"5663",23,"Subscriber","Female","cloudy",84,14.5203291608716,719
"5664",23,"Subscriber","Female","cloudy",84.9,13.4225806451613,558
"5665",23,"Subscriber","Female","cloudy",86,14.280838424983,982
"5666",23,"Subscriber","Female","cloudy",87.1,14.0010107816712,742
"5667",23,"Subscriber","Female","cloudy",88,14.8154370489174,1247
"5668",23,"Subscriber","Female","cloudy",89.1,14.6650904845301,1142
"5669",23,"Subscriber","Female","cloudy",90,14.3929201244813,1928
"5670",23,"Subscriber","Female","cloudy",91,15.2767741935484,465
"5671",23,"Subscriber","Female","cloudy",91.9,14.5372893258427,712
"5672",23,"Subscriber","Female","not clear",63,12.7747311827957,31
"5673",23,"Subscriber","Female","not clear",69.1,11.1973333333333,50
"5674",23,"Subscriber","Female","rain or snow",57,11.5333333333333,1
"5675",23,"Subscriber","Female","rain or snow",60.1,14.9520833333333,8
"5676",23,"Subscriber","Female","rain or snow",62.1,10.4654761904762,14
"5677",23,"Subscriber","Female","rain or snow",63,11.9136231884058,115
"5678",23,"Subscriber","Female","rain or snow",64,9.25277777777778,12
"5679",23,"Subscriber","Female","rain or snow",64.9,10.9391547049442,209
"5680",23,"Subscriber","Female","rain or snow",66,10.7199633699634,91
"5681",23,"Subscriber","Female","rain or snow",66.9,11.5592307692308,130
"5682",23,"Subscriber","Female","rain or snow",68,9.475,10
"5683",23,"Subscriber","Female","rain or snow",69.1,13.4298245614035,19
"5684",23,"Subscriber","Female","rain or snow",70,12.9171171171171,37
"5685",23,"Subscriber","Female","rain or snow",72,12.3680790960452,118
"5686",23,"Subscriber","Female","rain or snow",73.4,11.7859259259259,45
"5687",23,"Subscriber","Female","tstorms",63,20.65,1
"5688",23,"Subscriber","Female","tstorms",64,8.49444444444444,3
"5689",23,"Subscriber","Female","tstorms",66.9,9.82631578947368,19
"5690",23,"Subscriber","Male","clear",43,14.102380952381,7
"5691",23,"Subscriber","Male","clear",45,6.40512820512821,13
"5692",23,"Subscriber","Male","clear",46,9.70333333333333,25
"5693",23,"Subscriber","Male","clear",46.9,9.42560975609756,41
"5694",23,"Subscriber","Male","clear",52,7.65333333333333,5
"5695",23,"Subscriber","Male","clear",53.1,9.70476190476191,7
"5696",23,"Subscriber","Male","clear",54,10.0689054726368,134
"5697",23,"Subscriber","Male","clear",55,12.6358974358974,13
"5698",23,"Subscriber","Male","clear",55.9,10.8243445692884,89
"5699",23,"Subscriber","Male","clear",57,10.725,456
"5700",23,"Subscriber","Male","clear",57.9,11.2338129496403,139
"5701",23,"Subscriber","Male","clear",59,11.9169444444444,180
"5702",23,"Subscriber","Male","clear",60.1,10.875,142
"5703",23,"Subscriber","Male","clear",61,10.6435526315789,380
"5704",23,"Subscriber","Male","clear",63,12.2623584441162,677
"5705",23,"Subscriber","Male","clear",64,11.3467741935484,403
"5706",23,"Subscriber","Male","clear",64.9,11.6409814814815,900
"5707",23,"Subscriber","Male","clear",66.9,11.956977028348,1364
"5708",23,"Subscriber","Male","clear",68,12.2598243331165,1537
"5709",23,"Subscriber","Male","clear",69.1,11.0945692883895,267
"5710",23,"Subscriber","Male","clear",70,10.3541666666667,4
"5711",23,"Subscriber","Male","clear",71.1,10.9591367359798,529
"5712",23,"Subscriber","Male","clear",72,11.8981067125645,581
"5713",23,"Subscriber","Male","clear",73,10.9242261904762,1400
"5714",23,"Subscriber","Male","clear",73.9,11.0685473411154,257
"5715",23,"Subscriber","Male","clear",75,11.7824861687414,964
"5716",23,"Subscriber","Male","clear",75.9,9.92245098039216,170
"5717",23,"Subscriber","Male","clear",77,12.0639902676399,137
"5718",23,"Subscriber","Male","clear",78.1,12.6825795644891,199
"5719",23,"Subscriber","Male","clear",79,12.2120098039216,408
"5720",23,"Subscriber","Male","clear",80.1,11.3007512520868,599
"5721",23,"Subscriber","Male","clear",82,13.3970430107527,124
"5722",23,"Subscriber","Male","clear",84,12.5083333333333,438
"5723",23,"Subscriber","Male","clear",90,12.7272679656401,1591
"5724",23,"Subscriber","Male","cloudy",42.1,9.40714285714286,7
"5725",23,"Subscriber","Male","cloudy",45,9.78392857142857,56
"5726",23,"Subscriber","Male","cloudy",46,9.18333333333333,82
"5727",23,"Subscriber","Male","cloudy",46.4,9.98906485671191,221
"5728",23,"Subscriber","Male","cloudy",46.9,6.39166666666667,8
"5729",23,"Subscriber","Male","cloudy",48,10.4428544061303,870
"5730",23,"Subscriber","Male","cloudy",48.9,10.4591877764375,829
"5731",23,"Subscriber","Male","cloudy",51.1,10.3264601769911,565
"5732",23,"Subscriber","Male","cloudy",52,10.8061594202899,138
"5733",23,"Subscriber","Male","cloudy",53.1,10.5253258228407,1509
"5734",23,"Subscriber","Male","cloudy",54,9.99677522349936,522
"5735",23,"Subscriber","Male","cloudy",55,10.8870056497175,295
"5736",23,"Subscriber","Male","cloudy",55.9,10.7587770862148,2892
"5737",23,"Subscriber","Male","cloudy",57,10.820040841973,5305
"5738",23,"Subscriber","Male","cloudy",57.9,11.8088473400154,2594
"5739",23,"Subscriber","Male","cloudy",59,11.0077954144621,4725
"5740",23,"Subscriber","Male","cloudy",60.1,10.9228521866155,3651
"5741",23,"Subscriber","Male","cloudy",61,10.5627563091483,2536
"5742",23,"Subscriber","Male","cloudy",62.1,11.2440239181529,4822
"5743",23,"Subscriber","Male","cloudy",62.6,10.5013502109705,395
"5744",23,"Subscriber","Male","cloudy",63,11.1801804038398,6042
"5745",23,"Subscriber","Male","cloudy",64,11.2364209385926,6769
"5746",23,"Subscriber","Male","cloudy",64.9,11.5597852925389,6210
"5747",23,"Subscriber","Male","cloudy",66,11.4270859671302,4746
"5748",23,"Subscriber","Male","cloudy",66.2,12.3681818181818,22
"5749",23,"Subscriber","Male","cloudy",66.9,11.485861137218,8512
"5750",23,"Subscriber","Male","cloudy",68,11.7775056620356,9861
"5751",23,"Subscriber","Male","cloudy",69.1,12.2164633394948,8115
"5752",23,"Subscriber","Male","cloudy",70,11.867488149755,8298
"5753",23,"Subscriber","Male","cloudy",71.1,11.7222340362691,5643
"5754",23,"Subscriber","Male","cloudy",71.6,12.9655797101449,92
"5755",23,"Subscriber","Male","cloudy",72,11.8486506199854,5941
"5756",23,"Subscriber","Male","cloudy",73,11.9616049742543,6862
"5757",23,"Subscriber","Male","cloudy",73.4,12.7593171296296,288
"5758",23,"Subscriber","Male","cloudy",73.9,11.4481244064577,5616
"5759",23,"Subscriber","Male","cloudy",75,11.9726477884674,11018
"5760",23,"Subscriber","Male","cloudy",75.2,12.2577011494253,145
"5761",23,"Subscriber","Male","cloudy",75.9,11.7712746858169,2785
"5762",23,"Subscriber","Male","cloudy",77,12.041154669112,4362
"5763",23,"Subscriber","Male","cloudy",78.1,12.0141209315994,4537
